web_scraper_order,web_scraper_start_url,pagination,name,price,rating,data,image,item_page_title,item_page_link,sku,description,badge,brand_name,product_1_category,title,stock_status,image_1
"1773453294-156","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Kajal Göz Kalemi No: 29","61,95 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h63/hb3/8972634292254/prd-front-1279075_195x195/prd-front-1279075-195x195.png","Essence Kajal Göz Kalemi No: 29   
 61,95 ₺   3","https://www.watsons.com.tr/essence-kajal-goz-kalemi-no-29/p/BP_1279075","1279075","Essence Kajal Göz Kalemi No: 29","","ESSENCE","Göz Kalemi","Essence Kajal Göz Kalemi No: 29","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h25/hb4/8972634226718/prd-front-1279075_1200x1200/prd-front-1279075-1200x1200.png"
"1773453296-157","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Soft Touch Far No: 6","119,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h9c/hdb/8972730695710/prd-front-1303225_195x195/prd-front-1303225-195x195.png","Essence Soft Touch Far No: 6   
 119,90 ₺   0","https://www.watsons.com.tr/essence-soft-touch-far-no-6/p/BP_1303225","","","","","","ESSENCE","",""
"1773453299-158","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Baby Got Likit Allık No: 30","204,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h24/hfc/10992248029214/prd-front-1405530_195x195/prd-front-1405530-195x195.jpg","Essence Baby Got Likit Allık No: 30   
 204,90 ₺   0","https://www.watsons.com.tr/essence-baby-got-likit-allik-no-30/p/BP_1405530","1405530","Essence Baby Got Likit Allık No: 30","","ESSENCE","Allık ve Paletler","Essence Baby Got Likit Allık No: 30","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h7a/hb1/10992247963678/prd-front-1405530_1200x1200/prd-front-1405530-1200x1200.jpg"
"1773453302-159","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Mattifying Compact Pudra 04 Perfect Beige","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h37/h84/8906009346078/prd-front-162698_195x195/prd-front-162698-195x195.jpeg","Essence Mattifying Compact Pudra 04 Perfect Beige   
 177,90 ₺   0","https://www.watsons.com.tr/essence-mattifying-compact-pudra-04-perfect-beige/p/BP_162698","162698","Essence Mattifying Compact Pudra 04 Perfect Beige","","ESSENCE","Pudralar","Essence Mattifying Compact Pudra 04 Perfect Beige","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h35/h87/8906009280542/prd-front-162698_1200x1200/prd-front-162698-1200x1200.jpeg"
"1773453306-160","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Extra Long-Lastıng Eyeliner No: 10","149,90 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h6f/hf0/9678538342430/prd-front-1376760_195x195/prd-front-1376760-195x195.png","Essence Extra Long-Lastıng Eyeliner No: 10   
 149,90 ₺   2","https://www.watsons.com.tr/essence-extra-long-lasting-eyeliner-no-10/p/BP_1376760","1376760","Essence Extra Long-Lastıng Eyeliner No: 10","","ESSENCE","Eyeliner","Essence Extra Long-Lastıng Eyeliner No: 10","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h5e/hed/9678538276894/prd-front-1376760_1200x1200/prd-front-1376760-1200x1200.png"
"1773453310-161","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence All Eyes On Me Maskara Soft Black","119,90 ₺","6","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h65/hff/8906024091678/prd-front-162805_195x195/prd-front-162805-195x195.jpeg","Essence All Eyes On Me Maskara Soft Black   
 119,90 ₺   6","https://www.watsons.com.tr/essence-all-eyes-on-me-maskara-soft-black/p/BP_162805","162805","Essence All Eyes On Me Maskara Soft Black","","ESSENCE","Maskara","Essence All Eyes On Me Maskara Soft Black","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hd9/hff/8906024026142/prd-front-162805_1200x1200/prd-front-162805-1200x1200.jpeg"
"1773453314-162","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Baby Got Allık 50","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h91/hdc/12381103423518/prd-front-1443589_195x195/prd-front-1443589-195x195.jpg","Essence Baby Got Allık 50   
 177,90 ₺   0","https://www.watsons.com.tr/essence-baby-got-allik-50/p/BP_1443589","1443589","ALLIK","","ESSENCE","Allık ve Paletler","Essence Baby Got Allık 50","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h7f/hd9/12381103357982/prd-front-1443589_1200x1200/prd-front-1443589-1200x1200.jpg"
"1773453317-163","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Colour Grip Base Coat","105,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hc9/h84/9040579362846/prd-front-1327333_195x195/prd-front-1327333-195x195.png","Essence Colour Grip Base Coat   
 105,90 ₺   0","https://www.watsons.com.tr/essence-colour-grip-base-coat/p/BP_1327333","1327333","Essence Colour Grip Base Coat","","ESSENCE","Oje","Essence Colour Grip Base Coat","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hd9/h87/9040579297310/prd-front-1327333_1200x1200/prd-front-1327333-1200x1200.png"
"1773453319-164","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Juicy Berry Tinted Lip&Cheek Balm","177,90 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h2c/hf8/12430925889566/prd-front-1446837_195x195/prd-front-1446837-195x195.jpg","Essence Juicy Berry Tinted Lip&Cheek Balm   
 177,90 ₺   2","https://www.watsons.com.tr/essence-juicy-berry-tinted-lip-cheek-balm/p/BP_1446837","1446837","ALLIK","","ESSENCE","Allık ve Paletler","Essence Juicy Berry Tinted Lip&Cheek Balm","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h7e/hf7/12430925824030/prd-front-1446837_1200x1200/prd-front-1446837-1200x1200.jpg"
"1773453324-165","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Soft Touch İkili Far 04","134,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hef/hfb/13217541390366/prd-front-1465163_195x195/prd-front-1465163-195x195.jpg","Essence Soft Touch İkili Far 04   
 134,90 ₺   0","https://www.watsons.com.tr/essence-soft-touch-ikili-far-04/p/BP_1465163","1465163","GÖZ FARI","","ESSENCE","Far ve Paletler","Essence Soft Touch İkili Far 04","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hb1/hfc/13217541324830/prd-front-1465163_1200x1200/prd-front-1465163-1200x1200.jpg"
"1773453328-166","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Baby Got Bronze Likit Bronzer 20","204,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h61/hdf/12430925103134/prd-front-1446802_195x195/prd-front-1446802-195x195.jpg","Essence Baby Got Bronze Likit Bronzer 20   
 204,90 ₺   0","https://www.watsons.com.tr/essence-baby-got-bronze-likit-bronzer-20/p/BP_1446802","1446802","KONTÜR","","ESSENCE","Kontür ve Paletler","Essence Baby Got Bronze Likit Bronzer 20","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h50/hdc/12430925037598/prd-front-1446802_1200x1200/prd-front-1446802-1200x1200.jpg"
"1773453332-167","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Mattifying Compact Pudra 10 Light Beige","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h67/h7d/8906009542686/prd-front-162699_195x195/prd-front-162699-195x195.jpeg","Essence Mattifying Compact Pudra 10 Light Beige   
 177,90 ₺   0","https://www.watsons.com.tr/essence-mattifying-compact-pudra-10-light-beige/p/BP_162699","162699","Essence Mattifying Compact Pudra 10 Light Beige","","ESSENCE","Pudralar","Essence Mattifying Compact Pudra 10 Light Beige","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h78/h80/8906009477150/prd-front-162699_1200x1200/prd-front-162699-1200x1200.jpeg"
"1773453335-168","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Maximum Definition Waterproof Maskara","158,90 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hdd/hb6/8910746189854/prd-front-173825_195x195/prd-front-173825-195x195.png","Essence Maximum Definition Waterproof Maskara   
 158,90 ₺   3","https://www.watsons.com.tr/essence-maximum-definition-waterproof-maskara/p/BP_173825","173825","Essence Maximum Definition Waterproof Maskara","","ESSENCE","Maskara","Essence Maximum Definition Waterproof Maskara","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h8a/hb7/8910746124318/prd-front-173825_1200x1200/prd-front-173825-1200x1200.png"
"1773453338-169","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Satin Glow Parlak Ruj 02","177,90 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hc0/h95/13217542275102/prd-front-1465184_195x195/prd-front-1465184-195x195.jpg","Essence Satin Glow Parlak Ruj 02   
 177,90 ₺   2","https://www.watsons.com.tr/essence-satin-glow-parlak-ruj-02/p/BP_1465184","1465184","RUJ","","ESSENCE","Ruj ve Lipstick","Essence Satin Glow Parlak Ruj 02","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h29/h99/13217542176798/prd-front-1465184_1200x1200/prd-front-1465184-1200x1200.jpg"
"1773453342-170","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence What The Fake! Takma Kirpik 01","177,90 ₺","2","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h19/hd6/12430920384542/prd-front-1446571_195x195/prd-front-1446571-195x195.jpg","Essence What The Fake! Takma Kirpik 01   
 177,90 ₺   2","https://www.watsons.com.tr/essence-what-the-fake-takma-kirpik-01/p/BP_1446571","1446571","MASKARA","","ESSENCE","Maskara","Essence What The Fake! Takma Kirpik 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h58/hd5/12430920319006/prd-front-1446571_1200x1200/prd-front-1446571-1200x1200.jpg"
"1773453348-171","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Soft & Precise Dudak Kalemi No: 302","61,95 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hca/hac/9678539128862/prd-front-1376802_195x195/prd-front-1376802-195x195.png","Essence Soft & Precise Dudak Kalemi No: 302   
 61,95 ₺   0","https://www.watsons.com.tr/essence-soft-precise-dudak-kalemi-no-302/p/BP_1376802","1376802","Essence Soft & Precise Dudak Kalemi No: 302","","ESSENCE","Dudak Kalemi","Essence Soft & Precise Dudak Kalemi No: 302","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hc7/haf/9678539063326/prd-front-1376802_1200x1200/prd-front-1376802-1200x1200.png"
"1773453352-172","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Jelly Grip Far Bazı","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h53/he8/13217541914654/prd-front-1465177_195x195/prd-front-1465177-195x195.jpg","Essence Jelly Grip Far Bazı   
 177,90 ₺   0","https://www.watsons.com.tr/essence-jelly-grip-far-bazi/p/BP_1465177","1465177","BAZ","","ESSENCE","","Essence Jelly Grip Far Bazı","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h64/heb/13217541849118/prd-front-1465177_1200x1200/prd-front-1465177-1200x1200.jpg"
"1773453357-173","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Longlasting Göz Kalemi 35","98,50 ₺","1","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h60/h15/8972550078494/prd-front-1303162_195x195/prd-front-1303162-195x195.png","Essence Longlasting Göz Kalemi 35   
 98,50 ₺   1","https://www.watsons.com.tr/essence-longlasting-goz-kalemi-35/p/BP_1303162","1303162","Essence Longlasting Göz Kalemi 35","","ESSENCE","Göz Kalemi","Essence Longlasting Göz Kalemi 35","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hb1/h14/8972550012958/prd-front-1303162_1200x1200/prd-front-1303162-1200x1200.png"
"1773453359-174","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Baby Got Likit Allık No: 10","204,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h1a/h3e/11147811356702/prd-front-1405523_195x195/prd-front-1405523-195x195.jpg","Essence Baby Got Likit Allık No: 10   
 204,90 ₺   0","https://www.watsons.com.tr/essence-baby-got-likit-allik-no-10/p/BP_1405523","1405523","Essence Baby Got Likit Allık No: 10","","ESSENCE","Allık ve Paletler","Essence Baby Got Likit Allık No: 10","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h18/h41/11147811291166/prd-front-1405523_1200x1200/prd-front-1405523-1200x1200.jpg"
"1773453363-175","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Drop Of Sunshine Bronzlaştırıcı Damla","230,90 ₺","1","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hb7/h79/12381102637086/prd-front-1443568_195x195/prd-front-1443568-195x195.jpg","Essence Drop Of Sunshine Bronzlaştırıcı Damla   
 230,90 ₺   1","https://www.watsons.com.tr/essence-drop-of-sunshine-bronzlastirici-damla/p/BP_1443568","1443568","KONTÜR","","ESSENCE","Kontür ve Paletler","Essence Drop Of Sunshine Bronzlaştırıcı Damla","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/hb9/h76/12381102571550/prd-front-1443568_1200x1200/prd-front-1443568-1200x1200.jpg"
"1773453367-176","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Lip Swirl Şekerli Dudak Peeling 01","177,90 ₺","0","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/h18/h6d/13217539817502/prd-front-1465121_195x195/prd-front-1465121-195x195.jpg","Essence Lip Swirl Şekerli Dudak Peeling 01   
 177,90 ₺   0","https://www.watsons.com.tr/essence-lip-swirl-sekerli-dudak-peeling-01/p/BP_1465121","1465121","RUJ","","ESSENCE","Ruj ve Lipstick","Essence Lip Swirl Şekerli Dudak Peeling 01","Stokta","https://media.watsons.com.tr/medias/sys_master/prd-images/h17/h70/13217539751966/prd-front-1465121_1200x1200/prd-front-1465121-1200x1200.jpg"
"1773453369-177","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE","https://www.watsons.com.tr/search/essence?query=essence:most-relevant:masterBrandName:ESSENCE&currentPage=2","Essence Jel Oje No: 07","87,50 ₺","3","Sepete Ekle","https://media.watsons.com.tr/medias/sys_master/prd-images/hbc/ha5/9040543973406/prd-front-1327186_195x195/prd-front-1327186-195x195.png","Essence Jel Oje No: 07   
 87,50 ₺   3","https://www.watsons.com.tr/essence-jel-oje-no-07/p/BP_1327186","","","","","","ESSENCE","",""
