web_scraper_order,web_scraper_start_url,pagination,name,data3,image,item_page_title,item_page_link,ingredients_from_packaging,title,data_1,image_1
"1773514345-11","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=84","L'oreal Paris Plump Gloss, 608 True Berry","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png","L'Oréal Paris
         L'oreal Paris Plump Gloss, 608 True Berry
      
      
        
            
              
                HIGH HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1006108-LOral_Paris_Loreal_Paris_Plump_Gloss_608_True_Berry/","TRIMETHYLSILOXYPHENYL DIMETHICONE, ACRYLIC ACID/ISOBUTYL ACRYLATE/ISOBORNYL ACRYLATE COPOLYMER, OCTYLDODECANOL, ISODODECANE, POLYBUTENE, SQUALANE, SILICA DIMETHYL SILYLATE, MENTHONE GLYCERIN ACETAL, OCTYLDODECYL NEOPENTANOATE, PENTYLENE GLYCOL, SILICA, CAPRYLYL GLYCOL, CALCIUM ALUMINUM BOROSILICATE, ETHYL MENTHANE CARBOXAMIDE, ALUMINA, ETHYLHEXYL PALMITATE, TOCOPHERYL ACETATE, CALCIUM SODIUM BOROSILICATE, SYNTHETIC FLUORPHLOGOPITE, MENTHA PIPERITA OIL / PEPPERMINT OIL, BARIUM SULFATE, CITRONELLOL, TRIBEHENIN, COLOPHONIUM / ROSIN / COLOPHANE, MAGNESIUM SILICATE, ALUMINUM HYDROXIDE, GERANIOL, TIN OXIDE, SORBITAN ISOSTEARATE, BENZYL ALCOHOL, TRIHYDROXYSTEARIN, LINALOOL, LIMONENE, LACTIC ACID, SODIUM HYALURONATE, PALMITOYL TRIPEPTIDE-1, GLUCOMANNAN, FRAGRANCE, [+/- MAY CONTAIN CI 77891 / TITANIUM DIOXIDE, CI 77491, CI 77492, CI 77499 / IRON OXIDES, CI 45410 / RED 28 LAKE, CI 15850 / RED 7, MICA, CI 45380 / RED 22 LAKE, CI 15850 / RED 6, CI 17200 / RED 33 LAKE, CI 77742 / MANGANESE VIOLET, CI 15985 / YELLOW 6 LAKE, CI 15850 / RED 7 LAKE, CI 19140/YELLOW 5 LAKE, CI 42090 / BLUE 1 LAKE, CI 75470 / CARMINE], FIL CODE B269998/1","L'oreal Paris Plump Gloss, 608 True Berry","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png"
"1773514348-12","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=84","L'oreal Paris 605 Moonlit Rose Plump Pro Gloss","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/646334/original.","L'Oréal Paris
         L'oreal Paris 605 Moonlit Rose Plump Pro Gloss
      
      
        
            
              
                HIGH HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1006138-LOral_Paris_Loreal_Paris_605_Moonlit_Rose_Plump_Pro_Gloss/","TRIMETHYLSILOXYPHENYL DIMETHICONE, ACRYLIC ACID/ISOBUTYL ACRYLATE/ISOBORNYL ACRYLATE COPOLYMER, OCTYLDODECANOL, ISODODECANE, POLYBUTENE, SQUALANE, SILICA DIMETHYL SILYLATE, MENTHONE GLYCERIN ACETAL, OCTYLDODECYL NEOPENTANOATE, PENTYLENE GLYCOL, SILICA, CAPRYLYL GLYCOL, CALCIUM ALUMINUM BOROSILICATE, ETHYL MENTHANE CARBOXAMIDE, ALUMINA, ETHYLHEXYL PALMITATE, TOCOPHERYL ACETATE, CALCIUM SODIUM BOROSILICATE, SYNTHETIC FLUORPHLOGOPITE, MENTHA PIPERITA OIL / PEPPERMINT OIL, BARIUM SULFATE, CITRONELLOL, TRIBEHENIN, COLOPHONIUM / ROSIN / COLOPHANE, MAGNESIUM SILICATE, ALUMINUM HYDROXIDE, GERANIOL, TIN OXIDE, SORBITAN ISOSTEARATE, BENZYL ALCOHOL, TRIHYDROXYSTEARIN, LINALOOL, LIMONENE, LACTIC ACID, SODIUM HYALURONATE, PALMITOYL TRIPEPTIDE-1, GLUCOMANNAN, FRAGRANCE, [+/- MAY CONTAIN CI 77891 / TITANIUM DIOXIDE, CI 77491, CI 77492, CI 77499 / IRON OXIDES, CI 45410 / RED 28 LAKE, CI 15850 / RED 7, MICA, CI 45380 / RED 22 LAKE, CI 15850 / RED 6, CI 17200 / RED 33 LAKE, CI 77742 / MANGANESE VIOLET, CI 15985 / YELLOW 6 LAKE, CI 15850 / RED 7 LAKE, CI 19140 / YELLOW 5 LAKE, CI 42090 / BLUE 1 LAKE, CI 75470 / CARMINE], FIL CODE B269998/1","L'oreal Paris 605 Moonlit Rose Plump Pro Gloss","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/646334/original."
"1773514351-13","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=84","L'oreal Paris RevitaLift Radiant Smoothing Wet Cleansing...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/772128/original.","L'Oréal Paris
         L'oreal Paris RevitaLift Radiant Smoothing Wet Cleansing...
      
      
        
            
              
                HIGH HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/3597298-LOral_Paris_Loreal_Paris_RevitaLift_Radiant_Smoothing_Wet_Cleansing_Towelettes/","Active Ingredients AQUA / WATER • GLYCERIN • ISOPROPYL PALMITATE • PENTYLENE GLYCOL • ALCOHOL DENAT • PEG-100 STEARATE • GLYCERYL STEARATE • CETYL ALCOHOL • CARBOMER • TRIETHANOLAMINE • ACETYL TRIFLUOROMETHYLPHENYL VALYLGLYCINE • ASCORBYL GLUCOSIDE • CAPRYLOYL SALICYLIC ACID • XANTHAN GUM • DISODIUM COCOAMPHODIACETATE • DISODIUM EDTA • METHYLPARABEN • QUATERNIUM-15 • PARFUM / FRAGRANCE • LINALOOL • BENZYL SALICYLATE • CITRONELLOL • ALPHA-ISOMETHYL IONONE • GERANIOL • LIMONENE • COUMARIN • HYDROXYISOHEXYL 3-CYCLOHEXENE CARBOXALDEHYDE • BUTYLPHENYL METHYLPROPIONAL","L'oreal Paris RevitaLift Radiant Smoothing Wet Cleansing Towelettes","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/772128/original."
"1773514354-14","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=84","L'Oreal Paris Infallible Plumping Lip Gloss - 600 Mirror","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/661174/original.","L'Oréal Paris
         L'Oreal Paris Infallible Plumping Lip Gloss - 600 Mirror
      
      
        
            
              
                HIGH HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1035105-LOral_Paris_LOreal_Paris_Infallible_Plumping_Lip_Gloss__600_Mirror/","Trimethylsiloxyphenyl Dimethicone, Acrylic Acid/Isobutyl Acrylate/Isobornyl Acrylate Copolymer, Octyldodecanol, Isododecane, Polybutene, Squalane, Silica Dimethyl Silylate, Menthone Glycerin Acetal, Octyldodecyl Neopentanoate, Pentylene Glycol, Silica, Caprylyl Glycol, Calcium Aluminum Borosilicate, Ethyl Menthane Carboxamide, Alumina, Ethylhexyl Palmitate, Tocopheryl Acetate, Calcium Sodium Borosilicate, Synthetic Fluorphlogopite, Mentha Piperita Oil / Peppermint Oil, Barium Sulfate, Citronellol, Tribehenin, Colophonium / Rosin / Colophane, Magnesium Silicate, Aluminum Hydroxide, Geraniol, Tin Oxide, Sorbitan Isostearate, Benzyl Alcohol, Trihydroxystearin, Linalool, Limonene, Lactic Acid, Sodium Hyaluronate, Palmitoyl Tripeptide-1, Glucomannan, Fragrance, [+/- May contain CI 77891/Titanium Dioxide, CI 77491, CI 77492, CI 77499 / Iron Oxides, CI 45410 / Red 28 Lake, CI 15850 / Red 7, Mica, CI 45380 / Red 22 Lake, CI 15850 / Red 6, CI 17200 / Red 33 Lake, CI 77742 / Manganese Violet, CI 15985 / Yellow 6 Lake, CI 15850 / Red 7 Lake, CI 19140 / Yellow 5 Lake, CI 42090 / Blue 1 Lake, CI 75470/Carmine]","L'Oreal Paris Infallible Plumping Lip Gloss - 600 Mirror","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/661174/original."
"1773514358-15","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=84","L'oreal Paris Plump Pro Gloss, 601 Rosy Flush","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png","L'Oréal Paris
         L'oreal Paris Plump Pro Gloss, 601 Rosy Flush
      
      
        
            
              
                HIGH HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1006097-LOral_Paris_Loreal_Paris_Plump_Pro_Gloss_601_Rosy_Flush/","TRIMETHYLSILOXYPHENYL DIMETHICONE, ACRYLIC ACID/ISOBUTYL ACRYLATE/ISOBORNYL ACRYLATE COPOLYMER, OCTYLDODECANOL, ISODODECANE, POLYBUTENE, SQUALANE, SILICA DIMETHYL SILYLATE, MENTHONE GLYCERIN ACETAL, OCTYLDODECYL NEOPENTANOATE, PENTYLENE GLYCOL, SILICA, CAPRYLYL GLYCOL, CALCIUM ALUMINUM BOROSILICATE, ETHYL MENTHANE CARBOXAMIDE, ALUMINA, ETHYLHEXYL PALMITATE, TOCOPHERYL ACETATE, CALCIUM SODIUM BOROSILICATE, SYNTHETIC FLUORPHLOGOPITE, MENTHA PIPERITA OIL / PEPPERMINT OIL, BARIUM SULFATE, CITRONELLOL, TRIBEHENIN, COLOPHONIUM / ROSIN, MAGNESIUM SILICATE, ALUMINUM HYDROXIDE, GERANIOL, TIN OXIDE, SORBITAN ISOSTEARATE, BENZYL ALCOHOL, TRIHYDROXYSTEARIN, LINALOOL, LIMONENE, LACTIC ACID, SODIUM HYALURONATE, PALMITOYL TRIPEPTIDE-1, GLUCOMANNAN, FRAGRANCE, [+/- MAY CONTAIN CI 77891/TITANIUM DIOXIDE, CI 77491, CI 77492, CI 77499/IRON OXIDES, CI 45410/RED 28 LAKE, CI 15850/RED 7, MICA, CI 45380/RED 22 LAKE, CI 15850/RED 6, CI 17200/RED 33 LAKE, CI 77742/MANGANESE VIOLET, CI 15985/YELLOW 6 LAKE, CI 15850/RED 7 LAKE, CI 19140/YELLOW 5 LAKE, CI 42090/BLUE 1 LAKE, CI 75470/CARMINE], FIL CODE B269998/1","L'oreal Paris Plump Pro Gloss, 601 Rosy Flush","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png"
"1773514361-16","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=84","L'Oreal Paris Superior Preference Hair Color Warmer RR07...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/543553/original.","L'Oréal Paris
         L'Oreal Paris Superior Preference Hair Color Warmer RR07...
      
      
        
            
              
                HIGH HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/927738-LOral_Paris_LOreal_Paris_Superior_Preference_Hair_Color_Warmer_RR07_Intense_Red_Copper_2020_formulation/","COLOR GEL: AQUA/WATER/EAU, TRIDECETH-2 CARBOXAMIDE MEA, PROPYLENE GLYCOL, HEXYLENE GLYCOL, PEG-2 OLEAMINE, POLYGLYCERYL-4 OLEYL ETHER, OLEYL ALCOHOL, AMMONIUM HYDROXIDE, ALCOHOL DENAT., POLYGLYCERYL-2 OLEYL ETHER, OLEIC ACID, SODIUM DIETHYLAMINOPROPYL COCOASPARTAMIDE, PENTASODIUM PENTETATE, AMMONIUM ACETATE, 2-METHYL-5-HYDROXYETHYLAMINOPHENOL, PARFUM/FRAGRANCE, 4-AMINO-2-HYDROXYTOLUENE, SODIUM METABISULFITE, P-AMINOPHENOL, ERYTHORBIC ACID, P-PHENYLENEDIAMINE, 6-HYDROXYINDOLE, ALPHA-ISOMETHYL IONONE, EUGENOL, LINALOOL, CITRONELLOL, RESORCINOL COLOR OPTIMIZING CREME: AQUA/WATER/EAU, HYDROGEN PEROXIDE, CETEARYL ALCOHOL, TRIDECETH-2 CARBOXAMIDE MEA, CETEARETH-25, GLYCERIN, PENTASODIUM PENTETATE, SODIUM STANNATE, TETRASODIUM PYROPHOSPHATE, PHOSPHORIC ACID CARE SUPREME  CONDITIONER: AQUA/WATER/EAU, CETEARYL ALCOHOL, GLYCERIN, BEHENTRIMONIUM CHLORIDE, CANDELILLA CERA/CANDELILLA WAX/CIRE DE CANDELILLA, AMODIMETHICONE, CETYL ESTERS, ISOPROPYL ALCOHOL, PARFUM/FRAGRANCE, SODIUM PCA, TRIDECETH-6, LINALOOL, HEXYL CINNAMAL, BENZYL ALCOHOL, CHLORHEXIDINE DIHYDROCHLORIDE, CETRIMONIUM CHLORIDE, BUTYLPHENYL METHYLPROPIONAL, LIMONENE, ALCOHOL DENAT., GERANIOL, AMYL CINNAMAL, PPG-5-CETETH-20, BENZYL BENZOATE, CAMELINA SATIVA SEED OIL, OLETH-10, CITRONELLOL, DISODIUM COCOAMPHODIPROPIONATE, LECITHIN, PHOSPHORIC ACID, TOCOPHEROL, ETHYLHEXYL SALICYLATE","L'Oreal Paris Superior Preference Hair Color Warmer RR07 Intense Red Copper (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/543553/original."
"1773514365-17","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=84","L'Oreal Paris Revitalift Anti-Wrinkle + Firming Moisturizer,...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/403/907.jpg","L'Oréal Paris
         L'Oreal Paris Revitalift Anti-Wrinkle + Firming Moisturizer,...
      
      
        
            
              
                HIGH HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/917994-LOral_Paris_LOreal_Paris_Revitalift_AntiWrinkle__Firming_Moisturizer_Fragrance_Free_2020_formulation/",": 917038/12 AQUA/WATER/EAU, CYCLOHEXASILOXANE, GLYCERIN, PARAFFINUM LIQUIDUM/MINERAL OIL/HUILE MINERALE, PROPANEDIOL, MYRISTYL MYRISTATE, SHOREA ROBUSTA SEED BUTTER, STEARIC ACID, PALMITIC ACID, PEG-100 STEARATE, CERA ALBA/BEESWAX,CIRE DABEILLE, GLYCERYL STEARATE, PEG-20 STEARATE, ACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAURATE COPOLYMER, CETYL ALCOHOL, PHENOXYETHANOL, STEARYL ALCOHOL, HYDROLYZED SOY PROTEIN, ISOHEXADECANE, CAPRYLYL GLYCOL, GLYCINE SOJA PROTEIN/SOYBEAN PROTEIN, ACRYLONITRILE/METHYL METHACRYLATE/VINYLIDENE CHLORIDE COPOLYMER, TRIETHANOLAMINE, POLYSORBATE 80, RETINYL PALMITATE, RETINYL PALMITATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, ACETYL TRIFLUOROMETHYLPHENYL VALYLGLYCINE, MYRISTIC ACID, PENTYLENE GLYCOL, SORBITAN OLEATE, SODIUM COCOYL GLUTAMATE, FAEX EXTRACT/YEAST EXTRACT/EX TRAIT DE LEVURE, ETHYLHEXYLGLYCERIN, SODIUM BENZOATE, ISOBUTANE, PHENETHYL ALCOHOL, POTASSIUM SORBATE, CENTELLA ASIATICA EXTRACT, SALICYLOYL PHYTOSPHINGOSINE, TOCOPHEROL","L'Oreal Paris Revitalift Anti-Wrinkle + Firming Moisturizer, Fragrance Free (2020 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/kwikee/071/249/403/907.jpg"
"1773514368-18","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=84","L'oreal Paris 603 Blush Gleam Plump Pro Gloss","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/646329/original.","L'Oréal Paris
         L'oreal Paris 603 Blush Gleam Plump Pro Gloss
      
      
        
            
              
                HIGH HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1006152-LOral_Paris_Loreal_Paris_603_Blush_Gleam_Plump_Pro_Gloss/","TRIMETHYLSILOXYPHENYL DIMETHICONE, ACRYLIC ACID/ISOBUTYL ACRYLATE/ISOBORNYL ACRYLATE COPOLYMER, OCTYLDODECANOL, ISODODECANE, POLYBUTENE, SQUALANE, SILICA DIMETHYL SILYLATE, MENTHONE GLYCERIN ACETAL, OCTYLDODECYL NEOPENTANOATE, PENTYLENE GLYCOL, SILICA, CAPRYLYL GLYCOL, CALCIUM ALUMINUM BOROSILICATE, ETHYL MENTHANE CARBOXAMIDE, ALUMINA, ETHYLHEXYL PALMITATE, TOCOPHERYL ACETATE, CALCIUM SODIUM BOROSILICATE, SYNTHETIC FLUORPHLOGOPITE, MENTHA PIPERITA OIL / PEPPERMINT OIL, BARIUM SULFATE, CITRONELLOL, TRIBEHENIN, COLOPHONIUM / ROSIN / COLOPHANE, MAGNESIUM SILICATE, ALUMINUM HYDROXIDE, GERANIOL, TIN OXIDE, SORBITAN ISOSTEARATE, BENZYL ALCOHOL, TRIHYDROXYSTEARIN, LINALOOL, LIMONENE, LACTIC ACID, SODIUM HYALURONATE, PALMITOYL TRIPEPTIDE-1, GLUCOMANNAN, FRAGRANCE, [+/- MAY CONTAIN CI 77891 / TITANIUM DIOXIDE, CI 77491, CI 77492, CI 77499 / IRON OXIDES, CI 45410 / RED 28 LAKE, CI 15850 / RED 7, MICA, CI 45380 / RED 22 LAKE, CI 15850 / RED 6, CI 17200 / RED 33 LAKE, CI 77742 / MANGANESE VIOLET, CI 15985 / YELLOW 6 LAKE, CI 15850, RED 7 LAKE, CI 19140 / YELLOW 5 LAKE, CI 42090 / BLUE1 LAKE, CI 75470 / CARMINE], FIL CODE B269998/1","L'oreal Paris 603 Blush Gleam Plump Pro Gloss","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/646329/original."
"1773514372-19","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=84","L'oreal Paris 610 Nude Twinkle Plump Pro Gloss","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/646341/original.","L'Oréal Paris
         L'oreal Paris 610 Nude Twinkle Plump Pro Gloss
      
      
        
            
              
                HIGH HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1006251-LOral_Paris_Loreal_Paris_610_Nude_Twinkle_Plump_Pro_Gloss/","TRIMETHYLSILOXYPHENYL DIMETHICONE, ACRYLIC ACID/ISOBUTYL ACRYLATE/ISOBORNYL ACRYLATE COPOLYMER, OCTYLDODECANOL, ISODODECANE, POLYBUTENE, SQUALANE, SILICA DIMETHYL SILYLATE, MENTHONE GLYCERIN ACETAL, OCTYLDODECYL NEOPENTANOATE, PENTYLENE GLYCOL, SILICA, CAPRYLYL GLYCOL, CALCIUM ALUMINUM BOROSILICATE, ETHYL MENTHANE CARBOXAMIDE, ALUMINA, ETHYLHEXYL PALMITATE, TOCOPHERYL ACETATE, CALCIUM SODIUM BOROSILICATE, SYNTHETIC FLUORPHLOGOPITE, MENTHA PIPERITA OIL / PEPPERMINT OIL, BARIUM SULFATE, CITRONELLOL, TRIBEHENIN, COLOPHONIUM / ROSIN, MAGNESIUM SILICATE, ALUMINUM HYDROXIDE, GERANIOL, TIN OXIDE, SORBITAN ISOSTEARATE, BENZYL ALCOHOL, TRIHYDROXYSTEARIN, LINALOOL, LIMONENE, LACTIC ACID, SODIUM HYALURONATE, PALMITOYL TRIPEPTIDE-1, GLUCOMANNAN, FRAGRANCE, [+/- MAY CONTAIN CI 77891 / TITANIUM DIOXIDE, CI 77491, CI 77492, CI 77499 / IRON OXIDES, CI 45410 / RED 28 LAKE, CI 15850 / RED 7, MICA, CI 45380 / RED 22 LAKE, CI 15850 / RED 6, CI 17200 / RED 33 LAKE, CI 77742 / MANGANESE VIOLET, CI 15985 / YELLOW 6 LAKE, CI 15850 / RED 7 LAKE, CI 19140 / YELLOW 5 LAKE, CI 42090 / BLUE 1 LAKE, CI 75470 / CARMINE], FIL CODE B269998/1","L'oreal Paris 610 Nude Twinkle Plump Pro Gloss","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/646341/original."
"1773514375-20","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/","https://www.ewg.org/skindeep/browse/brands/11933-l-oreal-paris/?brand=L%27Or%C3%A9al+Paris&page=84","L'Oreal Paris Age Perfect Hydra Nutrition Night Balm (2019...","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/557066/original.","L'Oréal Paris
         L'Oreal Paris Age Perfect Hydra Nutrition Night Balm (2019...
      
      
        
            
              
                HIGH HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/885271-LOral_Paris_LOreal_Paris_Age_Perfect_Hydra_Nutrition_Night_Balm_2019_formulation/","782853/4 AQUA/WATER, GLYCERIN, PARAFFINUM LIQUIDUM/MINERAL OIL, ISOCETYL STEARATE, HYDROGENATED POLYISOBUTENE, DIMETHICONE, BUTYROSPERMUM PARKII BUTTER/SHEA BUTTER, CERA ALBA/BEESWAX, CETYL ALCOHOL, GLYCERYL STERATE, PEG-100 STERATE, MEL/HONEY, CAMELINA SATIVA SEED OIL, HYDROXYETHYLPIPERAZINE ETHANE SULFONIC ACID, ROSA CANINA FRUIT OIL, ORIGANUM MAJORANA LEAF OIL, ANTHEMIS NOBILIS FLOWER OIL, PRUNUS ARMENIACA KERNEL OIL/APRICOT KERNEL OIL, CITRUS AURANTIUM AMARA FLOWER OIL/BITTER ORANGE FLOWER OIL, CITRUS AURANTIUM DULCIS PEEL OIL/ORANGE PEEL OIL, ZEA MAYS OIL/CORN OIL, MEL EXTRACT/HONEY EXTRACT, CERA MICROCRISTALLINA/MICROCRYSTALLINE WAX, PARAFFIN, ROYAL JELLY EXTRACT, ISOBUTANE, SORBITAN OLEATE, SORBITAN TRISTEARATE, CALCIUM PANTETHEINE SULFONATE, COPERNICIA CERIFERA CERA/CARNAUBA WAX, ISOHEXADECANE, SODIUM HYDROXIDE, ASCORBYL GLUCOSIDE, DISODIUM EDTA, PROPYLENE GLYCOL, CAPRYLYL GLYCOL, CITRIC ACID, PASSIFLORA EDULIS SEED OIL, XANTHAN GUM, POLYSORBATE 80, ACRYLAMIDE/SODIUM ACRYLOYLDIMETHYLTAU-RATE COPOLYMER, ACRYLONITIRILE/METHYL METHACRYLATE/VINYLIDENE CHLORIDE COPOLMER, ORYZA SATIVA BRAN OIL/RICE BRAN OIL, TOCOPHEROL, ASCRORBYL PALMITATE, PROPYL GALLATE, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, CI 15985/YELLOW 6, CI 19140/YELLOW 5, LINALOOL, GERANIOL, EUGENOL, COUMARIN, LIMONEN, CITRAL, CITRONELLOL, BENZYL ALCOHOL, PARFUM/FRAGRANCE, F.IL. # B217517/1","L'Oreal Paris Age Perfect Hydra Nutrition Night Balm (2019 formulation)","L'Oréal Paris","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/557066/original."
